ImageName,RootImage,Bot,Human
eggs0countCO1 Lithium 5-3 17(1) pt99.jpg,CO1 Lithium 5-3 17(1),0,0
eggs0countCO1 Control 5-3 27 pt10.jpg,CO1 Control 5-3 27,0,0
eggs0countCO1 Control 5-3 34 pt9.jpg,CO1 Control 5-3 34,0,0
eggs0countnCO1 Control 5-3 8 pt62.jpg,nCO1 Control 5-3 8,0,0
eggs0countAO1 Lithium 5-3 11 pt100.jpg,AO1 Lithium 5-3 11,0,0
eggs0countCO1 Control 5-3 26 pt15.jpg,CO1 Control 5-3 26,0,0
eggs0countACO1 Lithium 5-3 38 pt19.jpg,ACO1 Lithium 5-3 38,0,0
eggs0countAO1 Control 5-3 41 pt94.jpg,AO1 Control 5-3 41,0,0
eggs0countCO1 Control 5-3 35 pt10.jpg,CO1 Control 5-3 35,0,0
eggs0countCO1 Control 5-3 45 pt20.jpg,CO1 Control 5-3 45,0,0
eggs1countnCO1 Control 5-3 11 pt25.jpg,nCO1 Control 5-3 11,0,1
eggs0countnCO1 Control 5-3 38 pt11.jpg,nCO1 Control 5-3 38,0,0
eggs0countCO1 Control 5-3 39 pt100.jpg,CO1 Control 5-3 39,0,0
eggs0countCO1 Control 5-3 40 pt10.jpg,CO1 Control 5-3 40,0,0
eggs0countCO1 Control 5-3 34 pt1.jpg,CO1 Control 5-3 34,0,0
eggs0countACO1 Lithium 5-3 35 pt35.jpg,ACO1 Lithium 5-3 35,0,0
eggs0countACO1 Control 5-3 38(1) pt43.jpg,ACO1 Control 5-3 38(1),0,0
eggs0countnCO1 Control 5-3 5 pt22.jpg,nCO1 Control 5-3 5,0,0
eggs0countCO1 Lithium 5-3 41 pt17.jpg,CO1 Lithium 5-3 41,0,0
eggs0countAO1 Control 5-3 15 pt71.jpg,AO1 Control 5-3 15,0,0
eggs0countACO1 Lithium 5-3 17 pt44.jpg,ACO1 Lithium 5-3 17,0,0
eggs0countnCO1 Control 5-3 10 pt31.jpg,nCO1 Control 5-3 10,0,0
eggs0countCO1 Lithium 5-3 19 pt64.jpg,CO1 Lithium 5-3 19,0,0
eggs1countNCO1 Lithium 5-3 12 pt75.jpg,NCO1 Lithium 5-3 12,0,1
eggs0countAO1 Control 5-3 38 pt92.jpg,AO1 Control 5-3 38,0,0
eggs0countnCO1 Control 5-3 20 pt60.jpg,nCO1 Control 5-3 20,0,0
eggs0countACO1 Lithium 5-3 4 pt79.jpg,ACO1 Lithium 5-3 4,0,0
eggs0countCO1 Control 5-3 22 pt99.jpg,CO1 Control 5-3 22,0,0
eggs7countNCO1 Lithium 5-3 46 pt85.jpg,NCO1 Lithium 5-3 46,0,7
eggs0countACO1 Control 5-3 17 pt23.jpg,ACO1 Control 5-3 17,0,0
eggs0countNCO1 Lithium 5-3 10 pt22.jpg,NCO1 Lithium 5-3 10,0,0
eggs0countAO1 Control 5-3 18 pt81.jpg,AO1 Control 5-3 18,0,0
eggs0countNCO1 Lithium 5-3 40 pt2.jpg,NCO1 Lithium 5-3 40,0,0
eggs0countnCO1 Control 5-3 24 pt90.jpg,nCO1 Control 5-3 24,0,0
eggs1countCO1 Lithium 5-3 1 pt50.jpg,CO1 Lithium 5-3 1,0,1
eggs0countNCO1 Lithium 5-3 23 pt91.jpg,NCO1 Lithium 5-3 23,0,0
eggs0countAO1 Control 5-3 46 pt88.jpg,AO1 Control 5-3 46,0,0
eggs0countCO1 Control 5-3 10 pt4.jpg,CO1 Control 5-3 10,0,0
eggs0countACO1 Control 5-3 50 pt99.jpg,ACO1 Control 5-3 50,0,0
eggs0countCO1 Control 5-3 24 pt66.jpg,CO1 Control 5-3 24,0,0
eggs0countnCO1 Control 5-3 20 pt74.jpg,nCO1 Control 5-3 20,0,0
eggs0countACO1 Control 5-3 38(1) pt50.jpg,ACO1 Control 5-3 38(1),0,0
eggs0countAO1 Lithium 5-3 6 pt24.jpg,AO1 Lithium 5-3 6,0,0
eggs0countAO1 Control 5-3 31 pt55.jpg,AO1 Control 5-3 31,0,0
eggs0countCO1 Control 5-3 15 pt57.jpg,CO1 Control 5-3 15,0,0
eggs0countnCO1 Control 5-3 11 pt50.jpg,nCO1 Control 5-3 11,0,0
eggs0countACO1 Control 5-3 35 pt50.jpg,ACO1 Control 5-3 35,0,0
eggs0countNCO1 Lithium 5-3 3 pt35.jpg,NCO1 Lithium 5-3 3,0,0
eggs0countAO1 Lithium 5-3 10 pt9.jpg,AO1 Lithium 5-3 10,0,0
eggs0countAO1 Control 5-3 18 pt95.jpg,AO1 Control 5-3 18,0,0
eggs0countAO1 Lithium 5-3 16 pt70.jpg,AO1 Lithium 5-3 16,0,0
eggs0countnCO1 Control 5-3 19 pt80.jpg,nCO1 Control 5-3 19,0,0
eggs0countNCO1 Lithium 5-3 46 pt38.jpg,NCO1 Lithium 5-3 46,0,0
eggs0countnCO1 Control 5-3 20 pt89.jpg,nCO1 Control 5-3 20,0,0
eggs0countAO1 Lithium 5-3 29 pt3.jpg,AO1 Lithium 5-3 29,0,0
eggs0countCO1 Control 5-3 16 pt30.jpg,CO1 Control 5-3 16,0,0
eggs0countAO1 Control 5-3 38 pt13.jpg,AO1 Control 5-3 38,0,0
eggs1countCO1 Lithium 5-3 8 pt15.jpg,CO1 Lithium 5-3 8,0,1
eggs0countAO1 Lithium 5-3 36 pt31.jpg,AO1 Lithium 5-3 36,0,0
eggs0countCO1 Lithium 5-3 38 pt55.jpg,CO1 Lithium 5-3 38,0,0
eggs0countCO1 Lithium 5-3 41 pt56.jpg,CO1 Lithium 5-3 41,0,0
eggs0countACO1 Lithium 5-3 6 pt16.jpg,ACO1 Lithium 5-3 6,0,0
eggs0countAO1 Control 5-3 7 pt60.jpg,AO1 Control 5-3 7,0,0
eggs0countAO1 Control 5-3 12 pt97.jpg,AO1 Control 5-3 12,0,0
eggs0countnCO1 Control 5-3 6 pt99.jpg,nCO1 Control 5-3 6,0,0
eggs0countAO1 Lithium 5-3 10 pt90.jpg,AO1 Lithium 5-3 10,0,0
eggs0countAO1 Control 5-3 37 pt92.jpg,AO1 Control 5-3 37,0,0
eggs0countAO1 Control 5-3 29 pt95.jpg,AO1 Control 5-3 29,0,0
eggs0countnCO1 Control 5-3 37 pt100.jpg,nCO1 Control 5-3 37,0,0
eggs0countACO1 Lithium 5-3 14 pt50.jpg,ACO1 Lithium 5-3 14,0,0
eggs0countAO1 Control 5-3 26 pt28.jpg,AO1 Control 5-3 26,0,0
eggs0countAO1 Lithium 5-3 30 pt7.jpg,AO1 Lithium 5-3 30,0,0
eggs0countACO1 Lithium 5-3 44 pt7.jpg,ACO1 Lithium 5-3 44,0,0
eggs0countAO1 Control 5-3 26 pt86.jpg,AO1 Control 5-3 26,0,0
eggs3countNCO1 Lithium 5-3 14 pt28.jpg,NCO1 Lithium 5-3 14,0,3
eggs0countnCO1 Control 5-3 25 pt100.jpg,nCO1 Control 5-3 25,0,0
eggs0countnCO1 Control 5-3 5 pt5.jpg,nCO1 Control 5-3 5,0,0
eggs2countNCO1 Lithium 5-3 38 pt13.jpg,NCO1 Lithium 5-3 38,0,2
eggs0countAO1 Control 5-3 26 pt99.jpg,AO1 Control 5-3 26,0,0
eggs1countCO1 Lithium 5-3 37 pt17.jpg,CO1 Lithium 5-3 37,0,1
eggs0countnCO1 Control 5-3 41 pt92.jpg,nCO1 Control 5-3 41,0,0
eggs0countNCO1 Lithium 5-3 15 pt34.jpg,NCO1 Lithium 5-3 15,0,0
eggs0countNCO1 Lithium 5-3 45 pt40.jpg,NCO1 Lithium 5-3 45,0,0
eggs2countNCO1 Lithium 5-3 45 pt87.jpg,NCO1 Lithium 5-3 45,0,2
eggs2countACO1 Control 5-3 19 pt96.jpg,ACO1 Control 5-3 19,0,2
eggs0countCO1 Control 5-3 27 pt20.jpg,CO1 Control 5-3 27,0,0
eggs0countACO1 Control 5-3 19 pt98.jpg,ACO1 Control 5-3 19,0,0
eggs0countACO1 Lithium 5-3 19 pt89.jpg,ACO1 Lithium 5-3 19,0,0
eggs0countnCO1 Control 5-3 45 pt9.jpg,nCO1 Control 5-3 45,0,0
eggs0countACO1 Lithium 5-3 9 pt51.jpg,ACO1 Lithium 5-3 9,0,0
eggs0countCO1 Control 5-3 40 pt4.jpg,CO1 Control 5-3 40,0,0
eggs0countACO1 Lithium 5-3 21 pt42.jpg,ACO1 Lithium 5-3 21,0,0
eggs0countnCO1 Control 5-3 21 pt92.jpg,nCO1 Control 5-3 21,0,0
eggs0countNCO1 Lithium 5-3 21 pt20.jpg,NCO1 Lithium 5-3 21,0,0
eggs2countAO1 Lithium 5-3 43 pt16.jpg,AO1 Lithium 5-3 43,0,2
eggs0countnCO1 Control 5-3 25 pt40.jpg,nCO1 Control 5-3 25,0,0
eggs0countACO1 Control 5-3 20 pt80.jpg,ACO1 Control 5-3 20,0,0
eggs0countnCO1 Control 5-3 19 pt90.jpg,nCO1 Control 5-3 19,0,0
eggs0countAO1 Lithium 5-3 18 pt80.jpg,AO1 Lithium 5-3 18,0,0
eggs0countACO1 Lithium 5-3 45 pt18.jpg,ACO1 Lithium 5-3 45,0,0
eggs0countAO1 Control 5-3 36 pt61.jpg,AO1 Control 5-3 36,0,0
eggs0countACO1 Lithium 5-3 42 pt91.jpg,ACO1 Lithium 5-3 42,0,0
eggs0countACO1 Lithium 5-3 2 pt37.jpg,ACO1 Lithium 5-3 2,0,0
eggs0countACO1 Lithium 5-3 18 pt91.jpg,ACO1 Lithium 5-3 18,0,0
eggs0countCO1 Lithium 5-3 17 pt17.jpg,CO1 Lithium 5-3 17,0,0
eggs0countCO1 Lithium 5-3 1 pt49.jpg,CO1 Lithium 5-3 1,0,0
eggs0countNCO1 Lithium 5-3 19 pt92.jpg,NCO1 Lithium 5-3 19,0,0
eggs0countAO1 Control 5-3 40 pt35.jpg,AO1 Control 5-3 40,0,0
eggs0countAO1 Lithium 5-3 9 pt57.jpg,AO1 Lithium 5-3 9,0,0
eggs4countCO1 Control 5-3 42 pt61.jpg,CO1 Control 5-3 42,0,4
eggs0countACO1 Control 5-3 43 pt91.jpg,ACO1 Control 5-3 43,0,0
eggs0countCO1 Control 5-3 14 pt21.jpg,CO1 Control 5-3 14,0,0
eggs0countnCO1 Control 5-3 32 pt98.jpg,nCO1 Control 5-3 32,0,0
eggs0countAO1 Control 5-3 44 pt85.jpg,AO1 Control 5-3 44,0,0
eggs0countnCO1 Control 5-3 35(1) pt31.jpg,nCO1 Control 5-3 35(1),0,0
eggs0countACO1 Lithium 5-3 25 pt25.jpg,ACO1 Lithium 5-3 25,0,0
eggs0countACO1 Control 5-3 36 pt93.jpg,ACO1 Control 5-3 36,0,0
eggs0countACO1 Control 5-3 38(1) pt8.jpg,ACO1 Control 5-3 38(1),0,0
eggs0countNCO1 Lithium 5-3 35 pt2.jpg,NCO1 Lithium 5-3 35,0,0
eggs0countAO1 Lithium 5-3 11 pt57.jpg,AO1 Lithium 5-3 11,0,0
eggs0countnCO1 Control 5-3 35(1) pt7.jpg,nCO1 Control 5-3 35(1),0,0
eggs0countAO1 Control 5-3 50 pt39.jpg,AO1 Control 5-3 50,0,0
eggs0countAO1 Lithium 5-3 34 pt12.jpg,AO1 Lithium 5-3 34,0,0
eggs0countACO1 Control 5-3 21 pt93.jpg,ACO1 Control 5-3 21,0,0
eggs0countACO1 Lithium 5-3 35 pt67.jpg,ACO1 Lithium 5-3 35,0,0
eggs0countAO1 Lithium 5-3 39 pt1.jpg,AO1 Lithium 5-3 39,0,0
eggs0countAO1 Lithium 5-3 42 pt95.jpg,AO1 Lithium 5-3 42,0,0
eggs0countACO1 Control 5-3 19 pt12.jpg,ACO1 Control 5-3 19,0,0
eggs0countACO1 Control 5-3 11 pt19.jpg,ACO1 Control 5-3 11,0,0
eggs0countCO1 Control 5-3 42 pt90.jpg,CO1 Control 5-3 42,0,0
eggs0countAO1 Control 5-3 2 pt51.jpg,AO1 Control 5-3 2,0,0
eggs0countACO1 Lithium 5-3 50 pt30.jpg,ACO1 Lithium 5-3 50,0,0
eggs0countACO1 Lithium 5-3 15 pt96.jpg,ACO1 Lithium 5-3 15,0,0
eggs0countnCO1 Control 5-3 10 pt6.jpg,nCO1 Control 5-3 10,0,0
eggs0countCO1 Control 5-3 30 pt4.jpg,CO1 Control 5-3 30,0,0
eggs0countNCO1 Lithium 5-3 45 pt18.jpg,NCO1 Lithium 5-3 45,0,0
eggs0countACO1 Lithium 5-3 44 pt91.jpg,ACO1 Lithium 5-3 44,0,0
eggs0countAO1 Lithium 5-3 44 pt89.jpg,AO1 Lithium 5-3 44,0,0
eggs0countCO1 Control 5-3 41 pt95.jpg,CO1 Control 5-3 41,0,0
eggs0countACO1 Lithium 5-3 21 pt86.jpg,ACO1 Lithium 5-3 21,0,0
eggs0countNCO1 Lithium 5-3 16 pt98.jpg,NCO1 Lithium 5-3 16,0,0
eggs0countAO1 Lithium 5-3 50 pt39.jpg,AO1 Lithium 5-3 50,0,0
eggs0countCO1 Lithium 5-3 11 pt77.jpg,CO1 Lithium 5-3 11,0,0
eggs0countACO1 Lithium 5-3 11 pt34.jpg,ACO1 Lithium 5-3 11,0,0
eggs0countACO1 Lithium 5-3 39 pt35.jpg,ACO1 Lithium 5-3 39,0,0
eggs0countACO1 Lithium 5-3 31 pt11.jpg,ACO1 Lithium 5-3 31,0,0
eggs0countCO1 Control 5-3 24 pt92.jpg,CO1 Control 5-3 24,0,0
eggs0countnCO1 Control 5-3 45 pt2.jpg,nCO1 Control 5-3 45,0,0
eggs0countnCO1 Control 5-3 36 pt9.jpg,nCO1 Control 5-3 36,0,0
eggs0countNCO1 Lithium 5-3 13 pt1.jpg,NCO1 Lithium 5-3 13,0,0
eggs0countCO1 Control 5-3 10 pt91.jpg,CO1 Control 5-3 10,0,0
eggs0countAO1 Control 5-3 14 pt10.jpg,AO1 Control 5-3 14,0,0
eggs0countAO1 Control 5-3 39 pt79.jpg,AO1 Control 5-3 39,0,0
eggs4countAO1 Control 5-3 12 pt64.jpg,AO1 Control 5-3 12,0,4
eggs0countnCO1 Control 5-3 45 pt90.jpg,nCO1 Control 5-3 45,0,0
eggs0countCO1 Control 5-3 15 pt37.jpg,CO1 Control 5-3 15,0,0
eggs0countCO1 Lithium 5-3 34 pt10.jpg,CO1 Lithium 5-3 34,0,0
eggs0countACO1 Control 5-3 13 pt86.jpg,ACO1 Control 5-3 13,0,0
eggs0countACO1 Lithium 5-3 27 pt95.jpg,ACO1 Lithium 5-3 27,0,0
eggs0countCO1 Lithium 5-3 42 pt72.jpg,CO1 Lithium 5-3 42,0,0
eggs0countCO1 Control 5-3 8 pt27.jpg,CO1 Control 5-3 8,0,0
eggs1countAO1 Lithium 5-3 47 pt26.jpg,AO1 Lithium 5-3 47,0,1
eggs0countACO1 Control 5-3 17 pt98.jpg,ACO1 Control 5-3 17,0,0
eggs0countAO1 Control 5-3 40 pt15.jpg,AO1 Control 5-3 40,0,0
eggs0countCO1 Control 5-3 20 pt20.jpg,CO1 Control 5-3 20,0,0
eggs0countACO1 Lithium 5-3 5 pt23.jpg,ACO1 Lithium 5-3 5,0,0
eggs3countCO1 Lithium 5-3 3 pt6.jpg,CO1 Lithium 5-3 3,0,3
eggs0countAO1 Control 5-3 8 pt1.jpg,AO1 Control 5-3 8,0,0
eggs0countAO1 Control 5-3 16 pt75.jpg,AO1 Control 5-3 16,0,0
eggs0countCO1 Lithium 5-3 25 pt63.jpg,CO1 Lithium 5-3 25,0,0
eggs0countCO1 Lithium 5-3 35 pt30.jpg,CO1 Lithium 5-3 35,0,0
eggs0countAO1 Lithium 5-3 30 pt8.jpg,AO1 Lithium 5-3 30,0,0
eggs0countNCO1 Lithium 5-3 7 pt88.jpg,NCO1 Lithium 5-3 7,0,0
eggs0countNCO1 Lithium 5-3 21 pt36.jpg,NCO1 Lithium 5-3 21,0,0
eggs0countCO1 Control 5-3 44 pt27.jpg,CO1 Control 5-3 44,0,0
eggs2countACO1 Lithium 5-3 19 pt25.jpg,ACO1 Lithium 5-3 19,0,2
eggs3countAO1 Control 5-3 15 pt32.jpg,AO1 Control 5-3 15,0,3
eggs0countACO1 Lithium 5-3 4 pt22.jpg,ACO1 Lithium 5-3 4,0,0
eggs0countACO1 Control 5-3 38(1) pt10.jpg,ACO1 Control 5-3 38(1),0,0
eggs0countAO1 Lithium 5-3 8 pt11.jpg,AO1 Lithium 5-3 8,0,0
eggs0countCO1 Control 5-3 9 pt11.jpg,CO1 Control 5-3 9,0,0
eggs0countnCO1 Control 5-3 45 pt92.jpg,nCO1 Control 5-3 45,0,0
eggs0countACO1 Lithium 5-3 16 pt99.jpg,ACO1 Lithium 5-3 16,0,0
eggs0countACO1 Lithium 5-3 8 pt99.jpg,ACO1 Lithium 5-3 8,0,0
eggs0countAO1 Control 5-3 16 pt97.jpg,AO1 Control 5-3 16,0,0
eggs1countCO1 Lithium 5-3 39 pt39.jpg,CO1 Lithium 5-3 39,0,1
eggs2countNCO1 Lithium 5-3 39 pt58.jpg,NCO1 Lithium 5-3 39,0,2
eggs0countCO1 Control 5-3 20 pt52.jpg,CO1 Control 5-3 20,0,0
eggs2countNCO1 Lithium 5-3 42 pt27.jpg,NCO1 Lithium 5-3 42,0,2
eggs0countCO1 Control 5-3 46 pt94.jpg,CO1 Control 5-3 46,0,0
eggs0countCO1 Control 5-3 14 pt80.jpg,CO1 Control 5-3 14,0,0
eggs2countNCO1 Lithium 5-3 5 pt95.jpg,NCO1 Lithium 5-3 5,0,2
eggs0countACO1 Control 5-3 6 pt10.jpg,ACO1 Control 5-3 6,0,0
eggs0countAO1 Lithium 5-3 15 pt72.jpg,AO1 Lithium 5-3 15,0,0
eggs0countCO1 Control 5-3 38 pt91.jpg,CO1 Control 5-3 38,0,0
eggs0countNCO1 Lithium 5-3 17 pt53.jpg,NCO1 Lithium 5-3 17,0,0
eggs0countAO1 Lithium 5-3 43 pt52.jpg,AO1 Lithium 5-3 43,0,0
eggs1countACO1 Lithium 5-3 22 pt68.jpg,ACO1 Lithium 5-3 22,0,1
eggs0countCO1 Lithium 5-3 26 pt4.jpg,CO1 Lithium 5-3 26,0,0
eggs0countAO1 Lithium 5-3 1 pt57.jpg,AO1 Lithium 5-3 1,0,0
eggs6countAO1 Lithium 5-3 17 pt4.jpg,AO1 Lithium 5-3 17,0,6
eggs3countACO1 Control 5-3 31 pt13.jpg,ACO1 Control 5-3 31,0,3
eggs0countACO1 Lithium 5-3 20 pt61.jpg,ACO1 Lithium 5-3 20,0,0
eggs0countCO1 Lithium 5-3 2 pt3.jpg,CO1 Lithium 5-3 2,0,0
eggs0countAO1 Lithium 5-3 24 pt87.jpg,AO1 Lithium 5-3 24,0,0
eggs0countnCO1 Control 5-3 36 pt90.jpg,nCO1 Control 5-3 36,0,0
eggs0countNCO1 Lithium 5-3 2 pt40.jpg,NCO1 Lithium 5-3 2,0,0
eggs0countAO1 Lithium 5-3 4 pt3.jpg,AO1 Lithium 5-3 4,0,0
eggs0countCO1 Control 5-3 9 pt23.jpg,CO1 Control 5-3 9,0,0
eggs0countCO1 Control 5-3 12 pt82.jpg,CO1 Control 5-3 12,0,0
eggs0countCO1 Lithium 5-3 30 pt43.jpg,CO1 Lithium 5-3 30,0,0
eggs0countNCO1 Lithium 5-3 16 pt91.jpg,NCO1 Lithium 5-3 16,0,0
eggs0countACO1 Lithium 5-3 44 pt71.jpg,ACO1 Lithium 5-3 44,0,0
eggs0countACO1 Lithium 5-3 44 pt92.jpg,ACO1 Lithium 5-3 44,0,0
eggs0countAO1 Lithium 5-3 29 pt69.jpg,AO1 Lithium 5-3 29,0,0
eggs0countnCO1 Control 5-3 21 pt21.jpg,nCO1 Control 5-3 21,0,0
eggs0countNCO1 Lithium 5-3 9 pt10.jpg,NCO1 Lithium 5-3 9,0,0
eggs0countAO1 Lithium 5-3 33 pt2.jpg,AO1 Lithium 5-3 33,0,0
eggs2countCO1 Control 5-3 48 pt31.jpg,CO1 Control 5-3 48,0,2
eggs0countCO1 Lithium 5-3 39 pt70.jpg,CO1 Lithium 5-3 39,0,0
eggs0countAO1 Lithium 5-3 5 pt53.jpg,AO1 Lithium 5-3 5,0,0
eggs0countACO1 Lithium 5-3 20 pt10.jpg,ACO1 Lithium 5-3 20,0,0
eggs0countCO1 Control 5-3 7 pt91.jpg,CO1 Control 5-3 7,0,0
eggs0countACO1 Control 5-3 39 pt91.jpg,ACO1 Control 5-3 39,0,0
eggs0countCO1 Control 5-3 30 pt5.jpg,CO1 Control 5-3 30,0,0
eggs0countCO1 Control 5-3 6 pt74.jpg,CO1 Control 5-3 6,0,0
eggs0countnCO1 Control 5-3 21 pt99.jpg,nCO1 Control 5-3 21,0,0
eggs2countACO1 Control 5-3 13 pt35.jpg,ACO1 Control 5-3 13,0,2
eggs0countNCO1 Lithium 5-3 19 pt100.jpg,NCO1 Lithium 5-3 19,0,0
eggs0countACO1 Control 5-3 15 pt33.jpg,ACO1 Control 5-3 15,0,0
eggs0countAO1 Lithium 5-3 40 pt85.jpg,AO1 Lithium 5-3 40,0,0
eggs0countnCO1 Control 5-3 38 pt99.jpg,nCO1 Control 5-3 38,0,0
eggs0countnCO1 Control 5-3 27 pt20.jpg,nCO1 Control 5-3 27,0,0
eggs0countACO1 Lithium 5-3 6 pt51.jpg,ACO1 Lithium 5-3 6,0,0
eggs0countCO1 Lithium 5-3 11 pt69.jpg,CO1 Lithium 5-3 11,0,0
eggs0countAO1 Lithium 5-3 18 pt6.jpg,AO1 Lithium 5-3 18,0,0
eggs1countNCO1 Lithium 5-3 46 pt86.jpg,NCO1 Lithium 5-3 46,0,1
eggs2countNCO1 Lithium 5-3 25 pt83.jpg,NCO1 Lithium 5-3 25,0,2
eggs0countnCO1 Control 5-3 10 pt35.jpg,nCO1 Control 5-3 10,0,0
eggs0countCO1 Lithium 5-3 43 pt84.jpg,CO1 Lithium 5-3 43,0,0
eggs0countAO1 Control 5-3 40 pt9.jpg,AO1 Control 5-3 40,0,0
eggs0countNCO1 Lithium 5-3 12 pt10.jpg,NCO1 Lithium 5-3 12,0,0
eggs0countAO1 Control 5-3 14 pt91.jpg,AO1 Control 5-3 14,0,0
eggs0countAO1 Control 5-3 46 pt70.jpg,AO1 Control 5-3 46,0,0
eggs0countCO1 Lithium 5-3 33 pt21.jpg,CO1 Lithium 5-3 33,0,0
eggs0countAO1 Lithium 5-3 49 pt36.jpg,AO1 Lithium 5-3 49,0,0
eggs0countCO1 Lithium 5-3 22 pt71.jpg,CO1 Lithium 5-3 22,0,0
eggs0countACO1 Control 5-3 25 pt89.jpg,ACO1 Control 5-3 25,0,0
eggs0countNCO1 Lithium 5-3 19 pt70.jpg,NCO1 Lithium 5-3 19,0,0
eggs0countnCO1 Control 5-3 24 pt97.jpg,nCO1 Control 5-3 24,0,0
eggs0countAO1 Control 5-3 13 pt81.jpg,AO1 Control 5-3 13,0,0
eggs0countnCO1 Control 5-3 34 pt2.jpg,nCO1 Control 5-3 34,0,0
eggs0countnCO1 Control 5-3 21 pt46.jpg,nCO1 Control 5-3 21,0,0
eggs0countnCO1 Control 5-3 39 pt10.jpg,nCO1 Control 5-3 39,0,0
eggs0countCO1 Lithium 5-3 43 pt50.jpg,CO1 Lithium 5-3 43,0,0
eggs0countCO1 Control 5-3 6 pt33.jpg,CO1 Control 5-3 6,0,0
eggs0countCO1 Control 5-3 45 pt81.jpg,CO1 Control 5-3 45,0,0
eggs0countACO1 Control 5-3 44 pt5.jpg,ACO1 Control 5-3 44,0,0
eggs1countNCO1 Lithium 5-3 36 pt63.jpg,NCO1 Lithium 5-3 36,0,1
eggs0countNCO1 Lithium 5-3 25 pt91.jpg,NCO1 Lithium 5-3 25,0,0
eggs0countAO1 Control 5-3 30 pt11.jpg,AO1 Control 5-3 30,0,0
eggs0countCO1 Control 5-3 38 pt100.jpg,CO1 Control 5-3 38,0,0
eggs0countACO1 Lithium 5-3 39 pt58.jpg,ACO1 Lithium 5-3 39,0,0
eggs0countACO1 Control 5-3 39 pt11.jpg,ACO1 Control 5-3 39,0,0
eggs0countnCO1 Control 5-3 19 pt36.jpg,nCO1 Control 5-3 19,0,0
eggs0countAO1 Control 5-3 18 pt9.jpg,AO1 Control 5-3 18,0,0
eggs0countCO1 Control 5-3 21 pt81.jpg,CO1 Control 5-3 21,0,0
eggs0countACO1 Lithium 5-3 19 pt10.jpg,ACO1 Lithium 5-3 19,0,0
eggs0countAO1 Lithium 5-3 12 pt66.jpg,AO1 Lithium 5-3 12,0,0
eggs0countCO1 Lithium 5-3 42 pt86.jpg,CO1 Lithium 5-3 42,0,0
eggs0countNCO1 Lithium 5-3 32 pt96.jpg,NCO1 Lithium 5-3 32,0,0
eggs0countCO1 Control 5-3 7 pt2.jpg,CO1 Control 5-3 7,0,0
eggs0countCO1 Lithium 5-3 47 pt91.jpg,CO1 Lithium 5-3 47,0,0
eggs0countACO1 Control 5-3 11 pt61.jpg,ACO1 Control 5-3 11,0,0
eggs0countnCO1 Control 5-3 35 pt100.jpg,nCO1 Control 5-3 35,0,0
eggs0countCO1 Control 5-3 7 pt48.jpg,CO1 Control 5-3 7,0,0
eggs0countAO1 Lithium 5-3 49 pt50.jpg,AO1 Lithium 5-3 49,0,0
eggs0countCO1 Control 5-3 21 pt92.jpg,CO1 Control 5-3 21,0,0
eggs0countnCO1 Control 5-3 2 pt1.jpg,nCO1 Control 5-3 2,0,0
eggs0countCO1 Lithium 5-3 10 pt12.jpg,CO1 Lithium 5-3 10,0,0
eggs0countAO1 Control 5-3 46 pt79.jpg,AO1 Control 5-3 46,0,0
eggs0countCO1 Control 5-3 20 pt100.jpg,CO1 Control 5-3 20,0,0
eggs4countNCO1 Lithium 5-3 10 pt96.jpg,NCO1 Lithium 5-3 10,0,4
eggs0countnCO1 Control 5-3 5 pt4.jpg,nCO1 Control 5-3 5,0,0
eggs0countCO1 Control 5-3 42 pt95.jpg,CO1 Control 5-3 42,0,0
eggs0countNCO1 Lithium 5-3 31 pt72.jpg,NCO1 Lithium 5-3 31,0,0
eggs0countCO1 Control 5-3 3 pt77.jpg,CO1 Control 5-3 3,0,0
eggs0countCO1 Control 5-3 10 pt100.jpg,CO1 Control 5-3 10,0,0
eggs0countnCO1 Control 5-3 8 pt100.jpg,nCO1 Control 5-3 8,0,0
eggs0countACO1 Lithium 5-3 13 pt1.jpg,ACO1 Lithium 5-3 13,0,0
eggs0countCO1 Lithium 5-3 44 pt100.jpg,CO1 Lithium 5-3 44,0,0
eggs0countCO1 Control 5-3 15 pt1.jpg,CO1 Control 5-3 15,0,0
eggs0countCO1 Lithium 5-3 36 pt92.jpg,CO1 Lithium 5-3 36,0,0
eggs0countAO1 Control 5-3 26 pt43.jpg,AO1 Control 5-3 26,0,0
eggs0countNCO1 Lithium 5-3 15 pt20.jpg,NCO1 Lithium 5-3 15,0,0
eggs0countAO1 Lithium 5-3 31 pt61.jpg,AO1 Lithium 5-3 31,0,0
eggs2countnCO1 Control 5-3 7 pt84.jpg,nCO1 Control 5-3 7,0,2
eggs0countCO1 Control 5-3 41 pt93.jpg,CO1 Control 5-3 41,0,0
eggs0countAO1 Control 5-3 7 pt28.jpg,AO1 Control 5-3 7,0,0
eggs0countACO1 Control 5-3 11 pt25.jpg,ACO1 Control 5-3 11,0,0
eggs0countnCO1 Control 5-3 49 pt78.jpg,nCO1 Control 5-3 49,0,0
eggs0countCO1 Control 5-3 34 pt90.jpg,CO1 Control 5-3 34,0,0
eggs5countNCO1 Lithium 5-3 36 pt42.jpg,NCO1 Lithium 5-3 36,0,5
eggs0countAO1 Lithium 5-3 43 pt61.jpg,AO1 Lithium 5-3 43,0,0
eggs0countCO1 Control 5-3 34 pt32.jpg,CO1 Control 5-3 34,0,0
